ADC_A6008TR7;2015/02/26 00:00:00;57904;57904;20.1246948242;10000802;0.0792777538;8403439;0.0007292971;8380859;-0.0003810480;8380858;-0.0003810972;8380861;-0.0003809497;8380861;-0.0003809497
ADC_A6008TR7;2015/02/26 00:00:02;57905;57905;20.1186523438;10000516;0.0792636946;8403430;0.0007288546;8380862;-0.0003809005;8380863;-0.0003808513;8380831;-0.0003824249;8380848;-0.0003815889
ADC_A6008TR7;2015/02/26 00:00:04;57906;57906;20.1268310547;10004108;0.0794403255;8403443;0.0007294938;8380877;-0.0003801629;8380865;-0.0003807530;8380854;-0.0003812939;8380862;-0.0003809005
ADC_A6008TR7;2015/02/26 00:00:07;57907;57907;20.1204223633;10003237;0.0793974921;8403432;0.0007289529;8380854;-0.0003812939;8380853;-0.0003813431;8380856;-0.0003811955;8380859;-0.0003810480
ADC_A6008TR7;2015/02/26 00:00:09;57908;57908;20.1278991699;10002500;0.0793612525;8403445;0.0007295922;8380859;-0.0003810480;8380849;-0.0003815398;8380850;-0.0003814906;8380859;-0.0003810480
ADC_A6008TR7;2015/02/26 00:00:11;57909;57909;20.1264648438;10001725;0.0793231428;8403436;0.0007291496;8380837;-0.0003821299;8380853;-0.0003813431;8380847;-0.0003816381;8380859;-0.0003810480
ADC_A6008TR7;2015/02/26 00:00:13;57910;57910;20.1225585938;10002061;0.0793396682;8403442;0.0007294446;8380875;-0.0003802612;8380868;-0.0003806055;8380870;-0.0003805071;8380848;-0.0003815889
ADC_A6008TR7;2015/02/26 00:00:15;57911;57911;20.1232604980;10003422;0.0794065893;8403427;0.0007287070;8380879;-0.0003800645;8380870;-0.0003805071;8380849;-0.0003815398;8380852;-0.0003813923
ADC_A6008TR7;2015/02/26 00:00:18;57912;57912;20.1225585938;10005914;0.0795291364;8403430;0.0007288546;8380865;-0.0003807530;8380846;-0.0003816873;8380852;-0.0003813923;8380867;-0.0003806546
ADC_A6008TR7;2015/02/26 00:00:20;57913;57913;20.1239929199;10003548;0.0794127882;8403441;0.0007293954;8380874;-0.0003803104;8380857;-0.0003811464;8380860;-0.0003809989;8380861;-0.0003809497
ADC_A6008TR7;2015/02/26 00:00:22;57914;57914;20.1275329590;10004088;0.0794393420;8403427;0.0007287070;8380858;-0.0003810972;8380853;-0.0003813431;8380851;-0.0003814414;8380851;-0.0003814414
ADC_A6008TR7;2015/02/26 00:00:24;57915;57915;20.1204223633;10002576;0.0793649927;8403427;0.0007287070;8380870;-0.0003805071;8380847;-0.0003816381;8380843;-0.0003818348;8380848;-0.0003815889
ADC_A6008TR7;2015/02/26 00:00:27;57916;57916;20.1158142090;10002627;0.0793674961;8403434;0.0007290512;8380857;-0.0003811464;8380839;-0.0003820315;8380859;-0.0003810480;8380855;-0.0003812447
