ADC_A6008ZOC;2015/03/02 00:00:00;169507;169507;22.2976989746;9852629;0.0719915256;8399855;0.0005530581
ADC_A6008ZOC;2015/03/02 00:00:01;169508;169508;22.2937927246;9852901;0.0720048994;8399858;0.0005532056
ADC_A6008ZOC;2015/03/02 00:00:03;169509;169509;22.2951965332;9852968;0.0720081925;8399853;0.0005529597
ADC_A6008ZOC;2015/03/02 00:00:04;169510;169510;22.2966308594;9852500;0.0719851777;8399855;0.0005530581
ADC_A6008ZOC;2015/03/02 00:00:05;169511;169511;22.2930603027;9852450;0.0719827190;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:06;169512;169512;22.2966308594;9854333;0.0720753148;8399855;0.0005530581
ADC_A6008ZOC;2015/03/02 00:00:07;169513;169513;22.2898864746;9854599;0.0720883980;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:08;169514;169514;22.2948608398;9853730;0.0720456615;8399859;0.0005532548
ADC_A6008ZOC;2015/03/02 00:00:09;169515;169515;22.2866821289;9851056;0.0719141737;8399853;0.0005529597
ADC_A6008ZOC;2015/03/02 00:00:10;169516;169516;22.2994689941;9852383;0.0719794258;8399855;0.0005530581
ADC_A6008ZOC;2015/03/02 00:00:12;169517;169517;22.2930603027;9851920;0.0719566569;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:12;169518;169518;22.2927246094;9851357;0.0719289705;8399858;0.0005532056
ADC_A6008ZOC;2015/03/02 00:00:13;169519;169519;22.2891540527;9852475;0.0719839483;8399849;0.0005527631
ADC_A6008ZOC;2015/03/02 00:00:15;169520;169520;22.2951965332;9852762;0.0719980597;8399857;0.0005531564
ADC_A6008ZOC;2015/03/02 00:00:16;169521;169521;22.2941284180;9851899;0.0719556287;8399853;0.0005529597
ADC_A6008ZOC;2015/03/02 00:00:17;169522;169522;22.2998352051;9853684;0.0720434040;8399852;0.0005529106
ADC_A6008ZOC;2015/03/02 00:00:18;169523;169523;22.2998352051;9853652;0.0720418245;8399852;0.0005529106
ADC_A6008ZOC;2015/03/02 00:00:19;169524;169524;22.2919921875;9852896;0.0720046535;8399852;0.0005529106
ADC_A6008ZOC;2015/03/02 00:00:20;169525;169525;22.2944946289;9852603;0.0719902441;8399857;0.0005531564
ADC_A6008ZOC;2015/03/02 00:00:21;169526;169526;22.2941284180;9853287;0.0720238760;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:23;169527;169527;22.2962646484;9853544;0.0720365196;8399852;0.0005529106
ADC_A6008ZOC;2015/03/02 00:00:23;169528;169528;22.3001708984;9853024;0.0720109493;8399854;0.0005530089
ADC_A6008ZOC;2015/03/02 00:00:25;169529;169529;22.2980346680;9852702;0.0719951093;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:26;169530;169530;22.3072814941;9852966;0.0720080957;8399856;0.0005531072
ADC_A6008ZOC;2015/03/02 00:00:27;169531;169531;22.2962646484;9851991;0.0719601512;8399852;0.0005529106
