DYLOS_dylos0;2015/03/06 00:01:20;0;2551;42
DYLOS_dylos0;2015/03/06 00:02:19;1;2481;78
DYLOS_dylos0;2015/03/06 00:03:18;2;2242;41
DYLOS_dylos0;2015/03/06 00:04:18;3;2446;40
DYLOS_dylos0;2015/03/06 00:05:17;4;2587;28
DYLOS_dylos0;2015/03/06 00:06:16;5;2353;17
DYLOS_dylos0;2015/03/06 00:07:15;6;2446;42
DYLOS_dylos0;2015/03/06 00:08:14;7;2247;25
DYLOS_dylos0;2015/03/06 00:09:13;8;2894;166
DYLOS_dylos0;2015/03/06 00:10:12;9;2231;16
DYLOS_dylos0;2015/03/06 00:11:12;10;2770;89
DYLOS_dylos0;2015/03/06 00:13:10;0;2469;37
DYLOS_dylos0;2015/03/06 00:14:09;1;2123;23
DYLOS_dylos0;2015/03/06 00:15:08;2;2487;38
DYLOS_dylos0;2015/03/06 00:16:07;3;2154;23
DYLOS_dylos0;2015/03/06 00:17:06;4;2855;76
DYLOS_dylos0;2015/03/06 00:18:06;5;2770;104
DYLOS_dylos0;2015/03/06 00:19:05;6;2428;26
DYLOS_dylos0;2015/03/06 00:20:04;7;2443;27
DYLOS_dylos0;2015/03/06 00:21:03;8;2462;35
DYLOS_dylos0;2015/03/06 00:22:02;9;2354;26
DYLOS_dylos0;2015/03/06 00:23:01;10;2384;37
DYLOS_dylos0;2015/03/06 00:24:01;11;2540;39
DYLOS_dylos0;2015/03/06 00:25:00;0;2261;25
DYLOS_dylos0;2015/03/06 00:25:59;1;2829;85
DYLOS_dylos0;2015/03/06 00:26:58;2;2257;50
DYLOS_dylos0;2015/03/06 00:27:57;3;2754;21
DYLOS_dylos0;2015/03/06 00:28:56;4;3063;113
DYLOS_dylos0;2015/03/06 00:29:55;5;2927;51
DYLOS_dylos0;2015/03/06 00:30:55;6;2978;57
DYLOS_dylos0;2015/03/06 00:31:54;7;2725;33
DYLOS_dylos0;2015/03/06 00:32:53;8;2607;22
DYLOS_dylos0;2015/03/06 00:33:52;9;3173;79
DYLOS_dylos0;2015/03/06 00:34:51;10;2302;28
DYLOS_dylos0;2015/03/06 00:35:50;11;2346;43
DYLOS_dylos0;2015/03/06 00:36:49;0;2540;30
DYLOS_dylos0;2015/03/06 00:37:49;1;2176;19
DYLOS_dylos0;2015/03/06 00:38:48;2;2157;21
DYLOS_dylos0;2015/03/06 00:39:47;3;2525;45
DYLOS_dylos0;2015/03/06 00:40:46;4;2166;24
DYLOS_dylos0;2015/03/06 00:41:45;5;2687;66
DYLOS_dylos0;2015/03/06 00:42:44;6;2514;85
DYLOS_dylos0;2015/03/06 00:43:43;7;2457;28
DYLOS_dylos0;2015/03/06 00:44:43;8;2090;14
DYLOS_dylos0;2015/03/06 00:45:42;9;1912;18
DYLOS_dylos0;2015/03/06 00:46:41;10;2199;22
DYLOS_dylos0;2015/03/06 00:47:40;11;2316;23
DYLOS_dylos0;2015/03/06 00:48:39;0;2459;22
DYLOS_dylos0;2015/03/06 00:49:38;1;2628;52
DYLOS_dylos0;2015/03/06 00:50:37;2;2163;21
DYLOS_dylos0;2015/03/06 00:51:37;3;2266;23
DYLOS_dylos0;2015/03/06 00:52:36;4;2079;16
DYLOS_dylos0;2015/03/06 00:53:35;5;2332;27
